symbol,name,ticktime,price,volume,prev_price,kind,settlement,ratio_avg_volume_20,
sz000839,中信国安,09:53:12,13.310,659100,13.290,U,12.510,53,
sz000839,中信国安,09:53:09,13.290,774512,13.300,D,12.510,63,
sz000001,平安银行,09:53:09,12.290,946620,12.270,U,11.920,109,
sz000001,平安银行,09:53:06,12.270,572000,12.270,D,11.920,66,
sz000839,中信国安,09:53:06,13.300,678200,13.290,U,12.510,55,
sz002154,报 喜 鸟,09:53:06,3.700,691500,3.660,U,3.650,1288,
sz000725,京东方Ａ,09:53:06,6.580,1046000,6.580,U,6.530,7,
sz000839,中信国安,09:52:57,13.290,711800,13.270,U,12.510,58,
sh601398,工商银行,09:52:51,6.040,561400,6.040,D,6.070,26,
sh600016,民生银行,09:52:51,8.380,749800,8.380,D,8.360,112,
sh600807,天业股份,09:52:48,14.460,580000,14.450,U,13.150,144,
sz000725,京东方Ａ,09:52:48,6.580,616600,6.580,U,6.530,4,
sz000839,中信国安,09:52:45,13.260,679600,13.220,U,12.510,55,
sh600807,天业股份,09:52:45,14.450,786018,14.470,U,13.150,195,
sz000725,京东方Ａ,09:52:45,6.580,815500,6.580,U,6.530,5,
sh600807,天业股份,09:52:39,14.470,736400,14.470,U,13.150,182,
sh601328,交通银行,09:52:36,6.220,620000,6.210,U,6.210,78,
sh600807,天业股份,09:52:27,14.460,515100,14.470,D,13.150,128,
sz000725,京东方Ａ,09:52:27,6.580,1118300,6.570,U,6.530,8,
sh600807,天业股份,09:52:24,14.470,1375300,14.470,U,13.150,340,
sh600807,天业股份,09:52:21,14.470,600900,14.470,U,13.150,149,
sz000100,TCL 集团,09:52:18,4.850,629700,4.840,U,4.800,19,
sh600807,天业股份,09:52:18,14.470,1299500,14.470,U,13.150,322,
sh600807,天业股份,09:52:15,14.470,1841600,14.470,U,13.150,456,
sh601288,农业银行,09:52:12,3.700,500300,3.700,D,3.710,19,
sh600807,天业股份,09:52:12,14.470,519500,14.460,U,13.150,129,
sz002516,旷达科技,09:52:12,6.240,545300,6.220,U,5.900,554,
sh601328,交通银行,09:52:09,6.220,862200,6.210,U,6.210,108,
sh600807,天业股份,09:52:09,14.460,913100,14.450,U,13.150,226,
sh600030,中信证券,09:52:06,17.600,601700,17.580,U,17.520,93,
sz002340,格林美,09:52:06,7.750,633522,7.760,D,7.590,50,
sh600807,天业股份,09:52:06,14.450,807100,14.440,U,13.150,200,
sz000725,京东方Ａ,09:52:06,6.580,1134100,6.570,U,6.530,8,
sz002340,格林美,09:51:57,7.750,759678,7.750,U,7.590,60,
sz000725,京东方Ａ,09:51:54,6.580,530200,6.570,U,6.530,4,
sz002340,格林美,09:51:51,7.740,963900,7.730,U,7.590,76,
sz000725,京东方Ａ,09:51:45,6.580,806600,6.580,U,6.530,5,
sz000839,中信国安,09:51:42,13.060,651900,13.050,U,12.510,53,
sz000725,京东方Ａ,09:51:42,6.580,1609500,6.580,U,6.530,11,
sz002141,贤丰控股,09:51:39,8.460,502100,8.450,U,8.260,272,
sz000100,TCL 集团,09:51:39,4.840,609842,4.850,D,4.800,18,
sz000725,京东方Ａ,09:51:33,6.580,1296900,6.580,U,6.530,9,
sz000725,京东方Ａ,09:51:21,6.570,575560,6.580,D,6.530,4,
sh600010,包钢股份,09:51:18,2.690,503100,2.700,D,2.670,70,
sz000725,京东方Ａ,09:51:18,6.580,723900,6.580,U,6.530,5,
sz000725,京东方Ａ,09:51:15,6.580,550200,6.580,U,6.530,4,
sh601288,农业银行,09:51:15,3.700,557600,3.700,U,3.710,21,
sz000100,TCL 集团,09:51:15,4.850,1588400,4.860,D,4.800,47,
sh601166,兴业银行,09:51:03,17.150,505700,17.120,U,17.080,61,
sz000725,京东方Ａ,09:51:03,6.580,664520,6.590,D,6.530,4,
sh601618,中国中冶,09:50:57,5.180,501400,5.190,D,5.220,108,
sz000725,京东方Ａ,09:50:51,6.590,664980,6.580,U,6.530,4,
sz000100,TCL 集团,09:50:51,4.860,742400,4.870,D,4.800,22,
sh601398,工商银行,09:50:48,6.040,541500,6.040,D,6.070,25,
sz000725,京东方Ａ,09:50:48,6.580,578400,6.570,U,6.530,4,
sz000100,TCL 集团,09:50:33,4.870,534069,4.880,D,4.800,16,
sz000100,TCL 集团,09:50:27,4.880,1016800,4.880,U,4.800,30,
sz000725,京东方Ａ,09:50:21,6.560,783500,6.560,D,6.530,5,
sz002340,格林美,09:50:18,7.720,534600,7.710,U,7.590,42,
sz000725,京东方Ａ,09:50:18,6.560,795800,6.560,D,6.530,5,
sh600807,天业股份,09:50:15,14.290,695400,14.330,D,13.150,172,
sz000725,京东方Ａ,09:50:15,6.560,785200,6.560,D,6.530,5,
sz000725,京东方Ａ,09:50:03,6.560,699436,6.560,U,6.530,5,
sz000725,京东方Ａ,09:50:00,6.560,3068100,6.550,U,6.530,21,
sh603938,三孚股份,09:49:57,35.170,532400,35.170,D,31.970,1347,
sz000725,京东方Ａ,09:49:54,6.550,515700,6.560,D,6.530,3,
sz000100,TCL 集团,09:49:54,4.890,1286700,4.900,D,4.800,38,
sz000725,京东方Ａ,09:49:48,6.560,863400,6.560,D,6.530,6,
sh600777,新潮能源,09:49:45,4.120,520000,4.140,D,4.200,234,
sh600050,中国联通,09:49:45,7.960,630300,7.960,D,7.970,20,
sz000725,京东方Ａ,09:49:45,6.560,752436,6.560,U,6.530,5,
sz000725,京东方Ａ,09:49:42,6.560,606200,6.550,U,6.530,4,
sh600022,山东钢铁,09:49:42,2.280,1002130,2.280,D,2.290,87,
sh600010,包钢股份,09:49:39,2.690,1000100,2.690,U,2.670,139,
sz000725,京东方Ａ,09:49:36,6.560,1001100,6.560,U,6.530,7,
sz000725,京东方Ａ,09:49:30,6.560,546700,6.560,U,6.530,4,
sh600022,山东钢铁,09:49:30,2.280,612011,2.270,U,2.290,53,
sz000839,中信国安,09:49:30,13.220,678900,13.200,U,12.510,55,
sh601899,紫金矿业,09:49:27,3.710,944300,3.710,U,3.730,60,
sh600221,海航控股,09:49:24,3.240,500200,3.240,U,3.230,125,
sz000839,中信国安,09:49:24,13.240,976700,13.240,U,12.510,79,
sz000725,京东方Ａ,09:49:24,6.550,1239164,6.560,D,6.530,8,
sz000839,中信国安,09:49:21,13.240,752000,13.220,U,12.510,61,
sz000725,京东方Ａ,09:49:18,6.560,757000,6.550,U,6.530,5,
sh601258,庞大集团,09:49:15,2.740,842900,2.750,D,2.750,176,
sz000839,中信国安,09:49:15,13.220,1542700,13.260,D,12.510,125,
sh601258,庞大集团,09:49:09,2.750,836400,2.750,U,2.750,174,
sh601258,庞大集团,09:49:06,2.750,504600,2.740,U,2.750,105,
sz000725,京东方Ａ,09:49:06,6.550,930100,6.560,D,6.530,6,
sz000725,京东方Ａ,09:49:00,6.570,831100,6.560,U,6.530,6,
sz002607,亚夏汽车,09:48:57,4.880,946660,4.800,D,4.440,324,
sz002607,亚夏汽车,09:48:54,4.800,812980,4.740,U,4.440,278,
sz000725,京东方Ａ,09:48:48,6.560,598800,6.560,D,6.530,4,
sz000100,TCL 集团,09:48:45,4.890,549100,4.890,U,4.800,16,
sz000725,京东方Ａ,09:48:45,6.560,795000,6.560,D,6.530,5,
sh601398,工商银行,09:48:45,6.040,1336400,6.030,U,6.070,62,
sz000725,京东方Ａ,09:48:36,6.560,639600,6.560,D,6.530,4,
sh601727,上海电气,09:48:35,8.040,801500,8.040,U,8.250,150,
sz000001,平安银行,09:48:30,12.190,627071,12.190,D,11.920,72,
sz000725,京东方Ａ,09:48:30,6.560,902660,6.570,D,6.530,6,
sh601398,工商银行,09:48:29,6.040,512400,6.040,U,6.070,24,
sh601398,工商银行,09:48:23,6.040,513000,6.040,U,6.070,24,
sz000725,京东方Ａ,09:48:18,6.560,772500,6.570,D,6.530,5,
sz000839,中信国安,09:48:18,13.160,828000,13.150,U,12.510,67,
sz000001,平安银行,09:48:15,12.200,549700,12.200,D,11.920,63,
sh600325,华发股份,09:48:14,7.370,601300,7.370,U,7.350,414,
sz000839,中信国安,09:48:12,13.160,677600,13.140,U,12.510,55,
sz000839,中信国安,09:48:09,13.140,542200,13.150,D,12.510,44,
sz000917,电广传媒,09:48:06,11.920,511400,11.920,U,11.410,259,
sz000839,中信国安,09:48:06,13.150,565300,13.140,U,12.510,46,
sz000725,京东方Ａ,09:48:06,6.570,917500,6.560,U,6.530,6,
sz000725,京东方Ａ,09:48:00,6.570,1473400,6.570,U,6.530,10,
sz000839,中信国安,09:47:57,13.130,553200,13.140,D,12.510,45,
sz000725,京东方Ａ,09:47:57,6.570,554100,6.560,U,6.530,4,
sz000839,中信国安,09:47:54,13.140,505600,13.130,U,12.510,41,
sz000725,京东方Ａ,09:47:54,6.560,641100,6.570,D,6.530,4,
sh600782,新钢股份,09:47:53,6.010,1105500,6.000,U,5.910,209,
sh600050,中国联通,09:47:50,7.960,654000,7.950,U,7.970,21,
sz000839,中信国安,09:47:48,13.130,565003,13.130,D,12.510,46,
sh600172,黄河旋风,09:47:47,10.100,501400,10.110,D,10.300,167,
sh600010,包钢股份,09:47:47,2.690,553700,2.690,U,2.670,77,
sz000839,中信国安,09:47:42,13.120,694600,13.130,E,12.510,56,
sz000725,京东方Ａ,09:47:42,6.570,926400,6.570,D,6.530,6,
sz000839,中信国安,09:47:39,13.130,711100,13.140,D,12.510,58,
sz000725,京东方Ａ,09:47:39,6.570,998100,6.570,D,6.530,7,
sz000839,中信国安,09:47:36,13.140,784400,13.140,U,12.510,64,
sz000839,中信国安,09:47:33,13.140,754700,13.150,D,12.510,61,
sz000725,京东方Ａ,09:47:33,6.570,991200,6.570,D,6.530,7,
sh601288,农业银行,09:47:32,3.700,1001000,3.710,D,3.710,39,
sz000839,中信国安,09:47:30,13.150,744700,13.170,D,12.510,60,
sz000725,京东方Ａ,09:47:27,6.580,551400,6.570,U,6.530,4,
sz000839,中信国安,09:47:27,13.170,622900,13.140,U,12.510,50,
sz000839,中信国安,09:47:24,13.140,929200,13.170,D,12.510,75,
sh601933,永辉超市,09:47:23,10.000,568100,10.010,D,10.180,80,
sz000839,中信国安,09:47:21,13.170,1228400,13.140,U,12.510,100,
sh600029,南方航空,09:47:17,9.080,506600,9.070,U,9.020,79,
sh600010,包钢股份,09:47:17,2.690,516600,2.690,U,2.670,72,
sz000725,京东方Ａ,09:47:15,6.570,1385600,6.580,D,6.530,9,
sz000725,京东方Ａ,09:47:09,6.580,874700,6.580,U,6.530,6,
sz000725,京东方Ａ,09:47:06,6.580,1314800,6.580,D,6.530,9,
sh601766,中国中车,09:47:05,11.190,555200,11.200,D,11.400,35,
sh601727,上海电气,09:47:05,8.060,609000,8.060,U,8.250,114,
sz000725,京东方Ａ,09:47:03,6.580,508900,6.580,D,6.530,3,
sz000725,京东方Ａ,09:47:00,6.580,825500,6.590,D,6.530,6,
sh600010,包钢股份,09:46:59,2.680,505800,2.680,D,2.670,70,
sz000839,中信国安,09:46:57,13.090,543200,13.080,U,12.510,44,
sz000725,京东方Ａ,09:46:54,6.590,541600,6.590,U,6.530,4,
sh601988,中国银行,09:46:53,3.900,501000,3.900,D,3.910,29,
sh601668,中国建筑,09:46:53,9.570,1503156,9.590,D,9.620,82,
sz000725,京东方Ａ,09:46:51,6.590,969200,6.580,U,6.530,7,
sh600438,通威股份,09:46:47,10.760,598120,10.730,U,10.520,171,
sz000725,京东方Ａ,09:46:45,6.590,652100,6.590,U,6.530,4,
sh601766,中国中车,09:46:44,11.210,657100,11.210,U,11.400,41,
sz000725,京东方Ａ,09:46:42,6.590,530100,6.580,U,6.530,4,
sh601766,中国中车,09:46:41,11.210,962700,11.220,D,11.400,60,
sz000725,京东方Ａ,09:46:36,6.580,784300,6.580,U,6.530,5,
sh600010,包钢股份,09:46:35,2.680,1004400,2.680,D,2.670,140,
sz000725,京东方Ａ,09:46:33,6.580,1172071,6.590,D,6.530,8,
sz000725,京东方Ａ,09:46:30,6.590,1126829,6.580,U,6.530,8,
sz000839,中信国安,09:46:27,13.000,661300,13.000,U,12.510,54,
sz000725,京东方Ａ,09:46:27,6.580,1250400,6.580,D,6.530,8,
sz000839,中信国安,09:46:24,13.000,609900,12.990,U,12.510,49,
sz000725,京东方Ａ,09:46:24,6.580,680500,6.590,D,6.530,5,
sh603993,洛阳钼业,09:46:23,6.790,556100,6.790,D,6.900,42,
sh601866,中远海发,09:46:23,3.730,610000,3.760,D,3.780,245,
sz000725,京东方Ａ,09:46:21,6.590,652600,6.590,U,6.530,4,
sz000725,京东方Ａ,09:46:18,6.590,516200,6.590,U,6.530,3,
sz000725,京东方Ａ,09:46:15,6.590,503100,6.580,U,6.530,3,
sz000725,京东方Ａ,09:46:12,6.580,949200,6.590,D,6.530,6,
sz000725,京东方Ａ,09:46:09,6.590,595700,6.580,U,6.530,4,
sz000839,中信国安,09:46:09,12.990,782300,12.980,U,12.510,63,
sh601866,中远海发,09:46:08,3.740,1000700,3.760,D,3.780,402,
sz002489,浙江永强,09:46:06,7.020,528600,7.030,D,6.900,424,
sz000725,京东方Ａ,09:46:03,6.590,1339000,6.580,U,6.530,9,
sh601398,工商银行,09:45:59,6.040,502000,6.030,U,6.070,23,
sz000725,京东方Ａ,09:45:57,6.580,902200,6.580,D,6.530,6,
sz000725,京东方Ａ,09:45:54,6.580,3242100,6.590,D,6.530,22,
sz002516,旷达科技,09:45:51,6.310,555426,6.300,U,5.900,564,
sz000725,京东方Ａ,09:45:51,6.590,1958200,6.590,U,6.530,13,
sz000839,中信国安,09:45:48,12.960,714131,12.970,D,12.510,58,
sz002340,格林美,09:45:45,7.660,874300,7.640,U,7.590,69,
sz000516,国际医学,09:45:39,5.090,509300,5.100,D,5.120,239,
sh600282,南钢股份,09:45:39,4.920,658700,4.900,U,4.850,85,
sz002340,格林美,09:45:39,7.620,1021900,7.620,D,7.590,81,
sz000725,京东方Ａ,09:45:39,6.600,1488300,6.600,U,6.530,10,
sz000725,京东方Ａ,09:45:36,6.600,914200,6.600,U,6.530,6,
sz000839,中信国安,09:45:33,12.960,978992,12.960,D,12.510,79,
sh601668,中国建筑,09:45:32,9.580,531600,9.590,D,9.620,29,
sh601727,上海电气,09:45:32,8.070,556600,8.070,D,8.250,104,
sh601398,工商银行,09:45:32,6.040,862600,6.040,D,6.070,40,
sz000839,中信国安,09:45:30,12.960,559800,12.950,U,12.510,45,
sz000725,京东方Ａ,09:45:30,6.600,1089200,6.590,U,6.530,7,
sz002516,旷达科技,09:45:24,6.240,613600,6.210,U,5.900,623,
sz000725,京东方Ａ,09:45:24,6.600,690900,6.600,U,6.530,5,
sz000100,TCL 集团,09:45:24,4.890,727800,4.890,U,4.800,22,
sh600050,中国联通,09:45:24,7.950,787200,7.950,U,7.970,25,
sh601933,永辉超市,09:45:18,10.010,578000,10.060,D,10.180,81,
sh601216,君正集团,09:45:18,5.080,591900,5.080,D,5.090,147,
sh601398,工商银行,09:45:18,6.050,1006000,6.040,U,6.070,47,
sh600028,中国石化,09:45:18,6.230,1169300,6.230,D,6.290,84,
sz000725,京东方Ａ,09:45:15,6.600,575900,6.600,U,6.530,4,
sh601857,中国石油,09:45:12,8.510,796400,8.530,D,8.590,159,
sz000725,京东方Ａ,09:45:09,6.600,1674660,6.600,D,6.530,11,
sz000839,中信国安,09:45:06,12.970,535000,12.970,U,12.510,43,
sz000725,京东方Ａ,09:45:06,6.600,774400,6.600,D,6.530,5,
sh600221,海航控股,09:45:03,3.230,510800,3.230,D,3.230,128,
sh600028,中国石化,09:45:03,6.240,547200,6.240,D,6.290,39,
sz000839,中信国安,09:45:03,12.970,590850,12.970,U,12.510,48,
sz000001,平安银行,09:45:00,12.250,544200,12.240,U,11.920,62,
sh601899,紫金矿业,09:45:00,3.720,1042500,3.710,U,3.730,66,
sz000725,京东方Ａ,09:45:00,6.600,1202840,6.600,U,6.530,8,
sz000839,中信国安,09:45:00,12.970,1225800,12.980,D,12.510,99,
sz000725,京东方Ａ,09:44:57,6.600,510100,6.600,U,6.530,3,
sz000725,京东方Ａ,09:44:51,6.600,588660,6.610,D,6.530,4,
sz000725,京东方Ａ,09:44:48,6.610,870000,6.610,U,6.530,6,
sz000839,中信国安,09:44:48,12.970,1010200,12.950,U,12.510,82,
sz000725,京东方Ａ,09:44:45,6.610,641700,6.610,U,6.530,4,
sh600022,山东钢铁,09:44:45,2.270,723900,2.280,D,2.290,63,
sz000839,中信国安,09:44:42,12.950,807700,12.960,D,12.510,65,
sz000725,京东方Ａ,09:44:42,6.610,997100,6.610,U,6.530,7,
sh600022,山东钢铁,09:44:39,2.280,504500,2.280,U,2.290,44,
sz002079,苏州固锝,09:44:39,8.600,517200,8.650,D,8.800,373,
sh600208,新湖中宝,09:44:39,4.310,574300,4.310,D,4.330,222,
sz000725,京东方Ａ,09:44:39,6.610,763700,6.610,U,6.530,5,
sz000725,京东方Ａ,09:44:36,6.610,519500,6.600,U,6.530,3,
sz000100,TCL 集团,09:44:36,4.900,527700,4.900,U,4.800,16,
sh601899,紫金矿业,09:44:36,3.710,610000,3.710,D,3.730,38,
sh600807,天业股份,09:44:36,14.190,769700,14.140,U,13.150,191,
sh600010,包钢股份,09:44:36,2.690,836500,2.690,U,2.670,116,
sz000839,中信国安,09:44:33,12.950,519000,12.950,D,12.510,42,
sz000725,京东方Ａ,09:44:33,6.600,781100,6.610,D,6.530,5,
sz000839,中信国安,09:44:30,12.950,619300,12.940,U,12.510,50,
sz000001,平安银行,09:44:30,12.260,624000,12.250,U,11.920,72,
sz000725,京东方Ａ,09:44:30,6.610,695800,6.610,U,6.530,5,
sz000839,中信国安,09:44:27,12.940,765400,12.940,D,12.510,62,
sz000725,京东方Ａ,09:44:27,6.610,1602300,6.610,U,6.530,11,
sz000839,中信国安,09:44:24,12.940,526300,12.940,U,12.510,43,
sz000725,京东方Ａ,09:44:24,6.610,1374600,6.610,U,6.530,9,
sh600022,山东钢铁,09:44:21,2.280,737900,2.280,D,2.290,64,
sz000725,京东方Ａ,09:44:21,6.610,1069900,6.610,U,6.530,7,
sz300343,联创互联,09:44:18,16.960,713500,16.960,D,15.420,1161,
sz000725,京东方Ａ,09:44:18,6.610,813600,6.610,U,6.530,5,
sh601899,紫金矿业,09:44:18,3.700,1625700,3.710,D,3.730,103,
sz300343,联创互联,09:44:15,16.960,605100,16.960,D,15.420,985,
sz000725,京东方Ａ,09:44:15,6.610,770440,6.610,U,6.530,5,
sh600050,中国联通,09:44:15,7.970,1137000,7.960,U,7.970,36,
sz000725,京东方Ａ,09:44:12,6.610,790800,6.610,U,6.530,5,
sz000839,中信国安,09:44:09,12.900,572600,12.900,U,12.510,46,
sz000725,京东方Ａ,09:44:09,6.610,650900,6.610,U,6.530,4,
sh601727,上海电气,09:44:09,8.050,670870,8.060,D,8.250,126,
sh600010,包钢股份,09:44:09,2.690,1073700,2.680,U,2.670,149,
sz000725,京东方Ａ,09:44:06,6.610,834300,6.600,U,6.530,6,
sz000709,河钢股份,09:44:06,4.180,887600,4.170,U,4.200,104,
sz000725,京东方Ａ,09:44:03,6.600,775800,6.610,D,6.530,5,
sz000001,平安银行,09:44:03,12.260,787120,12.260,U,11.920,90,
sz000725,京东方Ａ,09:44:00,6.610,779900,6.600,U,6.530,5,
sh601899,紫金矿业,09:43:57,3.700,532600,3.710,D,3.730,34,
sz000100,TCL 集团,09:43:57,4.900,704100,4.900,U,4.800,21,
sh600050,中国联通,09:43:57,7.980,1319500,7.970,U,7.970,41,
sz000725,京东方Ａ,09:43:57,6.600,3180200,6.600,D,6.530,21,
sz000725,京东方Ａ,09:43:54,6.600,509800,6.600,D,6.530,3,
sz000725,京东方Ａ,09:43:51,6.600,870600,6.600,D,6.530,6,
sz000725,京东方Ａ,09:43:48,6.600,696600,6.600,U,6.530,5,
sz000725,京东方Ａ,09:43:45,6.600,866600,6.600,U,6.530,6,
sz000100,TCL 集团,09:43:42,4.890,667700,4.890,D,4.800,20,
sz000725,京东方Ａ,09:43:42,6.600,700200,6.600,U,6.530,5,
sh601988,中国银行,09:43:39,3.910,568800,3.900,U,3.910,33,
sz000725,京东方Ａ,09:43:39,6.600,773900,6.600,U,6.530,5,
sz000001,平安银行,09:43:36,12.240,637800,12.250,D,11.920,73,
sz000100,TCL 集团,09:43:36,4.890,1176800,4.890,U,4.800,35,
sz000725,京东方Ａ,09:43:36,6.600,1200400,6.600,U,6.530,8,
sz000725,京东方Ａ,09:43:33,6.600,1046300,6.600,U,6.530,7,
sh600050,中国联通,09:43:30,7.980,523800,7.980,D,7.970,16,
sz000725,京东方Ａ,09:43:30,6.600,1071400,6.600,U,6.530,7,
sh601988,中国银行,09:43:27,3.910,559700,3.900,U,3.910,32,
sz000725,京东方Ａ,09:43:27,6.600,930400,6.600,U,6.530,6,
sh600050,中国联通,09:43:27,7.980,1019900,7.990,D,7.970,32,
sh600782,新钢股份,09:43:24,5.990,627300,5.970,U,5.910,119,
sh601668,中国建筑,09:43:24,9.570,673256,9.580,D,9.620,37,
sz000725,京东方Ａ,09:43:24,6.600,873000,6.600,U,6.530,6,
sh600219,南山铝业,09:43:21,3.780,562700,3.780,U,3.800,70,
sz000725,京东方Ａ,09:43:21,6.600,632900,6.600,U,6.530,4,
sz000725,京东方Ａ,09:43:18,6.600,580800,6.590,U,6.530,4,
sz000725,京东方Ａ,09:43:15,6.590,533600,6.590,D,6.530,4,
sh600022,山东钢铁,09:43:15,2.280,653500,2.280,D,2.290,57,
sh600028,中国石化,09:43:12,6.250,530149,6.260,D,6.290,38,
sz000100,TCL 集团,09:43:12,4.900,546000,4.910,D,4.800,16,
sz000725,京东方Ａ,09:43:12,6.590,867600,6.600,D,6.530,6,
sh600050,中国联通,09:43:12,7.980,1192500,7.990,D,7.970,37,
sh600050,中国联通,09:43:09,7.990,582600,7.990,U,7.970,18,
sz000725,京东方Ａ,09:43:09,6.600,583300,6.590,U,6.530,4,
sz002902,铭普光磁,09:43:06,54.270,543527,54.270,D,49.340,773,
sh600004,白云机场,09:43:03,14.920,507600,14.900,U,14.720,240,
sz000725,京东方Ａ,09:43:03,6.590,682300,6.600,D,6.530,5,
sh601727,上海电气,09:43:03,8.090,1088400,8.090,D,8.250,204,
sz000100,TCL 集团,09:43:03,4.900,1117300,4.890,U,4.800,33,
sz000725,京东方Ａ,09:43:00,6.600,1455400,6.590,U,6.530,10,
sh600759,洲际油气,09:43:00,5.520,1605400,5.520,D,5.620,681,
sh600050,中国联通,09:42:57,7.990,569600,7.980,U,7.970,18,
sz000725,京东方Ａ,09:42:57,6.590,1177340,6.590,U,6.530,8,
sz000725,京东方Ａ,09:42:54,6.590,765600,6.590,U,6.530,5,
sz000725,京东方Ａ,09:42:51,6.590,1610900,6.590,U,6.530,11,
sz002348,高乐股份,09:42:48,6.880,563100,6.750,U,6.490,1383,
sz000001,平安银行,09:42:48,12.210,736400,12.210,U,11.920,85,
sz000725,京东方Ａ,09:42:48,6.590,990000,6.590,U,6.530,7,
sh601818,光大银行,09:42:48,4.040,1014600,4.040,U,4.050,110,
sz000725,京东方Ａ,09:42:45,6.590,1129700,6.600,D,6.530,8,
sh600089,特变电工,09:42:42,10.100,546400,10.100,D,10.210,127,
sz000725,京东方Ａ,09:42:42,6.600,1465900,6.600,U,6.530,10,
sh600050,中国联通,09:42:39,7.980,654800,7.980,U,7.970,21,
sz000725,京东方Ａ,09:42:39,6.600,1368300,6.610,D,6.530,9,
sz000725,京东方Ａ,09:42:36,6.610,1367700,6.610,U,6.530,9,
sz000725,京东方Ａ,09:42:33,6.610,4683400,6.610,U,6.530,32,
sh603077,和邦生物,09:42:30,2.230,987400,2.230,D,2.240,269,
sz000725,京东方Ａ,09:42:30,6.610,1350980,6.610,U,6.530,9,
sh600050,中国联通,09:42:27,7.980,516500,7.990,D,7.970,16,
sh600010,包钢股份,09:42:27,2.690,1027200,2.690,U,2.670,143,
sz000725,京东方Ａ,09:42:27,6.610,2271800,6.610,U,6.530,15,
sz002348,高乐股份,09:42:24,6.770,557400,6.750,U,6.490,1369,
sz000725,京东方Ａ,09:42:24,6.610,969600,6.610,U,6.530,7,
sz000725,京东方Ａ,09:42:21,6.610,2028700,6.600,U,6.530,14,
sz000725,京东方Ａ,09:42:18,6.600,760200,6.600,D,6.530,5,
sh601398,工商银行,09:42:18,6.030,901400,6.050,D,6.070,42,
sh600022,山东钢铁,09:42:15,2.280,702600,2.280,U,2.290,61,
sz000725,京东方Ａ,09:42:15,6.600,984100,6.600,U,6.530,7,
sz000100,TCL 集团,09:42:12,4.890,941600,4.900,D,4.800,28,
sh601398,工商银行,09:42:12,6.030,1002200,6.040,D,6.070,46,
sz000725,京东方Ａ,09:42:12,6.600,3270500,6.600,U,6.530,22,
sz000100,TCL 集团,09:42:09,4.900,1246900,4.890,U,4.800,37,
sz000725,京东方Ａ,09:42:09,6.600,2509500,6.600,U,6.530,17,
sz000001,平安银行,09:42:06,12.190,949800,12.190,D,11.920,109,
sh600050,中国联通,09:42:06,7.980,1051500,7.990,D,7.970,33,
sz000725,京东方Ａ,09:42:06,6.600,3289500,6.600,U,6.530,22,
sz000001,平安银行,09:42:00,12.200,508153,12.220,D,11.920,58,
sh600795,国电电力,09:41:57,3.350,877900,3.350,U,3.350,125,
sz000725,京东方Ａ,09:41:57,6.590,1619600,6.590,U,6.530,11,
sz000725,京东方Ａ,09:41:54,6.590,1440000,6.590,U,6.530,10,
sz000001,平安银行,09:41:51,12.220,781100,12.210,U,11.920,90,
sz000725,京东方Ａ,09:41:51,6.590,891100,6.590,U,6.530,6,
sz300343,联创互联,09:41:48,16.960,1012600,16.960,D,15.420,1648,
sz000725,京东方Ａ,09:41:48,6.590,1920800,6.580,U,6.530,13,
sz000717,韶钢松山,09:41:45,8.600,512800,8.590,U,8.650,85,
sz002797,第一创业,09:41:45,11.200,541500,11.210,D,11.260,42,
sz000016,深康佳Ａ,09:41:45,6.640,544800,6.650,D,6.630,336,
sz000725,京东方Ａ,09:41:45,6.580,615580,6.580,U,6.530,4,
sz000725,京东方Ａ,09:41:42,6.580,801900,6.580,U,6.530,5,
sz000725,京东方Ａ,09:41:39,6.580,757800,6.570,U,6.530,5,
sz000100,TCL 集团,09:41:39,4.890,821700,4.870,U,4.800,24,
sz000725,京东方Ａ,09:41:36,6.570,751500,6.570,D,6.530,5,
sz000001,平安银行,09:41:33,12.200,989064,12.200,D,11.920,114,
sz000100,TCL 集团,09:41:33,4.870,1025386,4.870,U,4.800,31,
sz000725,京东方Ａ,09:41:33,6.570,1128500,6.580,D,6.530,8,
sz000725,京东方Ａ,09:41:30,6.580,551200,6.570,U,6.530,4,
sh601857,中国石油,09:41:27,8.530,712800,8.540,D,8.590,142,
sz000725,京东方Ａ,09:41:27,6.570,785700,6.570,D,6.530,5,
sh600050,中国联通,09:41:24,7.990,703499,7.990,U,7.970,22,
sz000725,京东方Ａ,09:41:24,6.570,879500,6.570,D,6.530,6,
sz000725,京东方Ａ,09:41:21,6.570,501900,6.570,D,6.530,3,
sh601989,中国重工,09:41:21,6.670,562200,6.670,U,6.780,50,
sh601288,农业银行,09:41:21,3.700,842963,3.700,D,3.710,32,
sh600050,中国联通,09:41:18,7.990,731800,8.000,D,7.970,23,
sh600022,山东钢铁,09:41:15,2.280,1044800,2.280,U,2.290,91,
sz000725,京东方Ａ,09:41:12,6.570,811500,6.570,U,6.530,5,
sh600050,中国联通,09:41:09,8.000,511300,8.000,U,7.970,16,
sz000725,京东方Ａ,09:41:09,6.570,923200,6.570,U,6.530,6,
sz000001,平安银行,09:41:09,12.190,949800,12.170,U,11.920,109,
sz000001,平安银行,09:41:06,12.170,614194,12.170,U,11.920,70,
sh600050,中国联通,09:41:06,8.000,1346800,8.010,D,7.970,42,
sh600050,中国联通,09:41:03,8.010,698200,8.020,E,7.970,22,
